"Log-ratio"	"p-value"	"minFDR"	"Gene Symbol"	"Gene"	"Measure"	"Description"
0.8325285911560059	3.345375358665953E-6	1.0250880119545701E-4	"NRPB5A"	"AT3G22320"	"AT3G22320"	"DNA-directed RNA polymerases II and IV subunit 5A [Source:UniProtKB/Swiss-Prot;Acc:O81098]"
0.8321595191955566	1.6699746825847586E-4	0.0010270338672895513	"CpNIFS3"	"AT5G26600"	"AT5G26600"	"Probable L-cysteine desulfhydrase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q3E6S9]"
0.8317527770996094	6.282596224840456E-5	5.300125417730594E-4	"GRXS15"	"AT3G15660"	"AT3G15660"	"Monothiol glutaredoxin-S15, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8LBK6]"
0.831695556640625	3.244155645869981E-4	0.0016639217883226932	""	"AT5G16480"	"AT5G16480"	""
0.8316860198974609	1.078831972262045E-4	7.610081703540598E-4	"SEC13B"	"AT2G30050"	"AT2G30050"	"Protein transport protein SEC13 homolog B [Source:UniProtKB/Swiss-Prot;Acc:O64740]"
0.8315593004226685	5.805173626660723E-5	5.038963291513813E-4	"FH8"	"AT1G70140"	"AT1G70140"	"Formin-like protein 8 [Source:UniProtKB/Swiss-Prot;Acc:O04532]"
0.8315539360046387	7.508095282625735E-5	5.907727487672665E-4	""	"AT3G01790"	"AT3G01790"	""
0.8315129280090332	1.242232211629692E-5	1.9993470787718647E-4	"ALPHA-ADR"	"AT5G22770"	"AT5G22770"	"AP-2 complex subunit alpha-1 [Source:UniProtKB/Swiss-Prot;Acc:Q8LPL6]"
0.8309754133224487	5.266177311460847E-4	0.0024085208145732885	"PERK9"	"AT1G68690"	"AT1G68690"	"Proline-rich receptor-like protein kinase PERK9 [Source:UniProtKB/Swiss-Prot;Acc:Q9SX31]"
0.8309244513511658	0.008882941227998811	0.02523067256568397	""	"AT1G62840"	"AT1G62840"	""
0.830833911895752	1.6151615220020616E-4	0.0010027694204903434	"T21B14.22"	"AT3G12030"	"AT3G12030"	"Protein of unknown function DUF106, transmembrane [Source:TAIR;Acc:AT3G12030]"
0.8304455280303955	6.213504719808507E-4	0.0027402411034698104	""	"AT1G17860"	"AT1G17860"	""
0.8300095796585083	7.306097953014314E-5	5.804985743640819E-4	""	"AT2G37960"	"AT2G37960"	""
0.829754114151001	1.7415763998912025E-4	0.0010592179297969435	""	"AT5G66480"	"AT5G66480"	""
0.8285536766052246	8.45911733218878E-6	1.634782987273975E-4	"ALIS3"	"AT1G54320"	"AT1G54320"	"ALA-interacting subunit 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SLK2]"
0.828232616186142	0.0051778601033327645	0.015786077971029985	"ARF31"	"AT2G36080"	"AT2G36080"	"B3 domain-containing protein At2g36080 [Source:UniProtKB/Swiss-Prot;Acc:Q8GYJ2]"
0.8282089233398438	3.4313671097735016E-5	3.601368384219918E-4	"SGR1"	"AT4G22920"	"AT4G22920"	"Protein STAY-GREEN 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O82741]"
0.8278980255126953	5.634269017007855E-6	1.3120247830450925E-4	"PRMT13"	"AT3G06930"	"AT3G06930"	"Probable histone-arginine methyltransferase 1.3 [Source:UniProtKB/Swiss-Prot;Acc:Q84W92]"
0.8278422355651855	8.589304228577027E-6	1.6496909787254885E-4	"CSN1"	"AT3G61140"	"AT3G61140"	"COP9 signalosome complex subunit 1 [Source:UniProtKB/Swiss-Prot;Acc:P45432]"
0.8276395797729492	1.9116333903639812E-5	2.532857235272324E-4	"PHB6"	"AT2G20530"	"AT2G20530"	"Prohibitin-6, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SIL6]"
0.8271059989929199	4.261108814232872E-5	4.11931908954691E-4	""	"AT5G44060"	"AT5G44060"	""
0.8265953063964844	1.969042690769695E-6	8.326701723923675E-5	"PDH2"	"AT5G50850"	"AT5G50850"	"Pyruvate dehydrogenase E1 component subunit beta-1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q38799]"
0.8264389038085938	4.3645849021142E-6	1.1579702443722253E-4	"ERF1-2"	"AT1G12920"	"AT1G12920"	"Eukaryotic peptide chain release factor subunit 1-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPV8]"
0.8263833522796631	8.304261499347388E-4	0.0034443976343384738	""	"AT1G61415"	"AT1G61415"	""
0.8260183334350586	3.2888051370145836E-5	3.509217213600287E-4	"RPN9A"	"AT5G45620"	"AT5G45620"	"26S proteasome non-ATPase regulatory subunit 13 homolog A [Source:UniProtKB/Swiss-Prot;Acc:Q8RWF0]"
0.8259944915771484	4.3066857829751696E-4	0.00207177263383978	"RRP41"	"AT3G61620"	"AT3G61620"	"3'-5'-exoribonuclease family protein [Source:TAIR;Acc:AT3G61620]"
0.8259210586547852	4.460243020891014E-5	4.232023866319797E-4	"RTNLB16"	"AT3G10915"	"AT3G10915"	"Reticulon-like protein B16 [Source:UniProtKB/Swiss-Prot;Acc:Q8GYH6]"
0.8258070945739746	6.919827113795922E-5	5.61591327114032E-4	""	"AT5G14440"	"AT5G14440"	""
0.8256990909576416	0.0015989537715157447	0.005866762445300502	""	"AT1G60610"	"AT1G60610"	""
0.8254408836364746	1.1790374585785286E-4	8.08749798933971E-4	"IMDH1"	"AT1G31180"	"AT1G31180"	"3-isopropylmalate dehydrogenase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SA14]"
0.8249607086181641	4.7114949692605095E-4	0.002211906830947703	""	"AT5G02590"	"AT5G02590"	""
0.824282705783844	0.012047292860929515	0.03286817913908254	""	"AT1G16230"	"AT1G16230"	""
0.8242554664611816	7.81091754071447E-6	1.5613869538645968E-4	"RPL34B"	"AT1G69620"	"AT1G69620"	"60S ribosomal protein L34-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FE65]"
0.8233819007873535	0.01573070883937466	0.04147107679228495	"ERF018"	"AT1G74930"	"AT1G74930"	"Ethylene-responsive transcription factor ERF018 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7L5]"
0.8230452537536621	0.0017884021164211758	0.006435736903402035	""	"AT2G47950"	"AT2G47950"	""
0.8227300643920898	2.712456761239407E-6	9.49445343012403E-5	"RH15"	"AT5G11170"	"AT5G11170"	"DEAD-box ATP-dependent RNA helicase 56 [Source:UniProtKB/Swiss-Prot;Acc:Q9LFN6]"
0.8223214149475098	3.092429614050283E-5	3.3786567878359863E-4	"SDN5"	"AT5G25800"	"AT5G25800"	"Small RNA degrading nuclease 5 [Source:UniProtKB/Swiss-Prot;Acc:Q8L7M4]"
0.8222708702087402	0.0014982000216635732	0.005553956983190038	""	"AT2G15042"	"AT2G15042"	""
0.8213760852813721	7.739990458752486E-5	6.031798457834638E-4	""	"AT1G53200"	"AT1G53200"	""
0.8213755488395691	8.495542130784525E-4	0.0035032415595116044	""	"AT5G62370"	"AT5G62370"	""
0.8213458061218262	7.639071537402741E-5	5.978318009414549E-4	"RBG8"	"AT4G39260"	"AT4G39260"	"Glycine-rich RNA-binding protein 8 [Source:UniProtKB/Swiss-Prot;Acc:Q03251]"
0.8212799280881882	1.9999302759109286E-4	0.0011680290488179082	""	"AT1G62760"	"AT1G62760"	""
0.8210117816925049	1.7700343712688133E-5	2.430278341730147E-4	""	"AT2G37520"	"AT2G37520"	""
0.8207287788391113	4.361648023096397E-6	1.1579702443722253E-4	"ASNAP2"	"AT3G56190"	"AT3G56190"	"Alpha-soluble NSF attachment protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SPE6]"
0.8207216262817383	7.393136067775745E-4	0.003137333009906898	""	"AT4G26950"	"AT4G26950"	""
0.8206801414489746	7.372187592626473E-5	5.843563443127782E-4	"UGT92A1"	"AT5G12890"	"AT5G12890"	"UDP-glycosyltransferase 92A1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LXV0]"
0.8206214904785156	2.5966974704185505E-4	0.0014088204136560951	"GSA1"	"AT5G63570"	"AT5G63570"	"Glutamate-1-semialdehyde 2,1-aminomutase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P42799]"
0.8203945159912109	5.290294483469661E-5	4.724966043223252E-4	"MAP2A"	"AT2G44180"	"AT2G44180"	"Methionine aminopeptidase 2A [Source:UniProtKB/Swiss-Prot;Acc:Q9FV49]"
0.8203175067901611	4.0707961727160376E-4	0.001985526066501998	""	"AT1G51860"	"AT1G51860"	""
0.8200135231018066	1.2733097586119598E-4	8.502555827703429E-4	"CHC1"	"AT3G11130"	"AT3G11130"	"SWI/SNF complex component SNF12 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9FMT4]"
0.8199367523193359	2.1299122432235004E-6	8.552535789441639E-5	"TIF3F1"	"AT2G39990"	"AT2G39990"	"Eukaryotic translation initiation factor 3 subunit F [Source:UniProtKB/Swiss-Prot;Acc:O04202]"
0.8198673725128174	1.0498254784565399E-4	7.476281209028349E-4	""	"AT4G14610"	"AT4G14610"	""
0.8194761276245117	8.011646351985381E-5	6.177049777584656E-4	""	"AT5G53330"	"AT5G53330"	""
0.8194026947021484	0.002718547977647384	0.009143134261116652	"RPL29B"	"AT3G06680"	"AT3G06680"	"60S ribosomal protein L29-2 [Source:UniProtKB/Swiss-Prot;Acc:Q84WM0]"
0.8193578720092773	1.964673592443235E-5	2.5684118525298516E-4	""	"AT1G64190"	"AT1G64190"	""
0.819270133972168	9.073825570946949E-4	0.0037000378059308023	"GSTU19"	"AT1G78380"	"AT1G78380"	"Glutathione S-transferase U19 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZRW8]"
0.8185758590698242	4.742679581468971E-5	4.413377840435158E-4	"MRPL11"	"AT4G35490"	"AT4G35490"	"mitochondrial ribosomal protein L11 [Source:TAIR;Acc:AT4G35490]"
0.8184576034545898	6.975341276718981E-4	0.0029996037858318054	""	"AT5G59170"	"AT5G59170"	""
0.817812442779541	3.6167927350275835E-6	1.0703586528359161E-4	"RPL41E"	"AT3G56020"	"AT3G56020"	"60S ribosomal protein L41 [Source:UniProtKB/Swiss-Prot;Acc:P62120]"
0.8177597522735596	1.7499604535536567E-4	0.0010619911162587598	""	"AT5G13760"	"AT5G13760"	""
0.8175840377807617	0.001389986573547039	0.005228414334609773	"PYD3"	"AT5G64370"	"AT5G64370"	"Beta-ureidopropionase [Source:UniProtKB/Swiss-Prot;Acc:Q8H183]"
0.8170838356018066	2.10764933221388E-5	2.66135652509902E-4	""	"AT4G17650"	"AT4G17650"	""
0.8169755935668945	4.389281719424501E-4	0.002100287690068677	""	"AT1G47278"	"AT1G47278"	""
0.8169565200805664	1.0630678955859689E-5	1.825219390889595E-4	"CCT6A"	"AT3G02530"	"AT3G02530"	"T-complex protein 1 subunit zeta 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M888]"
0.816617488861084	2.3715723082233742E-4	0.001323528789598518	"SYP32"	"AT3G24350"	"AT3G24350"	"Syntaxin-32 [Source:UniProtKB/Swiss-Prot;Acc:Q9LK09]"
0.8161334991455078	8.95029080227876E-6	1.6825833849234666E-4	"PI4KG4"	"AT2G46500"	"AT2G46500"	"Phosphatidylinositol 4-kinase gamma 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZPY9]"
0.8159487247467041	1.4779235197398035E-5	2.20286033255903E-4	""	"AT3G15590"	"AT3G15590"	""
0.8158125877380371	3.611631919492697E-4	0.0018128853115734005	""	"AT4G34660"	"AT4G34660"	""
0.8157808780670166	6.012112666600687E-6	1.3545749181145011E-4	"PUB38"	"AT5G65200"	"AT5G65200"	"U-box domain-containing protein 38 [Source:UniProtKB/Swiss-Prot;Acc:Q9FJP6]"
0.8155808448791504	9.75154262761944E-6	1.747910924774955E-4	""	"AT3G02790"	"AT3G02790"	""
0.815516471862793	7.127282895125991E-5	5.706449973913586E-4	"AGD7"	"AT2G37550"	"AT2G37550"	"ADP-ribosylation factor GTPase-activating protein AGD7 [Source:UniProtKB/Swiss-Prot;Acc:O80925]"
0.8154844045639038	7.793125978783268E-4	0.003271483207243573	"ASK2"	"AT3G61160"	"AT3G61160"	"Shaggy-related protein kinase beta [Source:UniProtKB/Swiss-Prot;Acc:O23145]"
0.815321683883667	7.660750968486939E-5	5.992469589739208E-4	""	"AT5G24840"	"AT5G24840"	""
0.8152642250061035	2.655196056816261E-4	0.0014328598898994051	""	"AT5G56190"	"AT5G56190"	""
0.8152363300323486	7.638466349268035E-4	0.0032215746634180324	"STP14"	"AT1G77210"	"AT1G77210"	"Sugar transport protein 14 [Source:UniProtKB/Swiss-Prot;Acc:Q8GW61]"
0.8151617050170898	1.97875871207238E-5	2.5797408670730795E-4	"PFD5"	"AT5G23290"	"AT5G23290"	"Probable prefoldin subunit 5 [Source:UniProtKB/Swiss-Prot;Acc:P57742]"
0.815115213394165	9.356286167576497E-5	6.89011451490028E-4	""	"AT4G07950"	"AT4G07950"	""
0.814650297164917	1.3240836591326438E-4	8.737116786787541E-4	"RID3"	"AT3G49180"	"AT3G49180"	"Protein ROOT INITIATION DEFECTIVE 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9M3B4]"
0.8141200542449951	2.40786010221434E-6	8.970291997283003E-5	"EMB2001"	"AT2G22870"	"AT2G22870"	"GTP-binding protein At2g22870 [Source:UniProtKB/Swiss-Prot;Acc:O81004]"
0.8140711784362793	2.2953584423314513E-5	2.8007407313735246E-4	""	"AT5G05210"	"AT5G05210"	""
0.8140096664428711	6.039711101620822E-5	5.164137622748858E-4	"UBC11"	"AT3G08690"	"AT3G08690"	"Ubiquitin-conjugating enzyme E2 11 [Source:UniProtKB/Swiss-Prot;Acc:P35134]"
0.8139908313751221	8.146752508099897E-4	0.0033891914335507224	""	"AT4G15420"	"AT4G15420"	""
0.8137826919555664	1.0433420984257895E-4	7.449601188309961E-4	"PBC1"	"AT1G21720"	"AT1G21720"	"Proteasome subunit beta type-3-A [Source:UniProtKB/Swiss-Prot;Acc:Q9XI05]"
0.8137507438659668	2.0966837304410687E-5	2.651791456555937E-4	""	"AT5G14105"	"AT5G14105"	""
0.8137466907501221	1.0935831166413695E-4	7.678354444972683E-4	"RABA1D"	"AT4G18800"	"AT4G18800"	"Ras-related protein RABA1d [Source:UniProtKB/Swiss-Prot;Acc:Q9SN35]"
0.8131020069122314	1.4704160827542603E-4	9.379212266760468E-4	"B'ZETA"	"AT3G21650"	"AT3G21650"	"Serine/threonine protein phosphatase 2A 59 kDa regulatory subunit B' zeta isoform [Source:UniProtKB/Swiss-Prot;Acc:Q9LVE2]"
0.813062310218811	3.722175669352866E-5	3.792708012677933E-4	"UGT71C1"	"AT2G29750"	"AT2G29750"	"UDP-glycosyltransferase 71C1 [Source:UniProtKB/Swiss-Prot;Acc:O82381]"
0.8129322230815887	4.542312223220361E-5	4.2818520569836517E-4	"GLR2.9"	"AT2G29100"	"AT2G29100"	"Glutamate receptor 2.9 [Source:UniProtKB/Swiss-Prot;Acc:O81078]"
0.812899112701416	1.0906756792568484E-4	7.66278424201475E-4	""	"AT5G53650"	"AT5G53650"	""
0.8126039505004883	0.009253623154582825	0.0261254328882626	""	"AT1G77885"	"AT1G77885"	""
0.8123395442962646	0.002531226832729648	0.00860821871165154	""	"AT2G40110"	"AT2G40110"	""
0.8121423721313477	2.0392683461080005E-5	2.616566144002739E-4	"RPL19A"	"AT1G02780"	"AT1G02780"	"60S ribosomal protein L19-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SRX2]"
0.8121019601821899	0.0040022568525799156	0.012683789586452247	"CAF1-5"	"AT1G61470"	"AT1G61470"	"Probable CCR4-associated factor 1 homolog 5 [Source:UniProtKB/Swiss-Prot;Acc:O64773]"
0.8118427991867065	7.246568036930903E-4	0.0030875512938837554	""	"AT3G14740"	"AT3G14740"	""
0.8115696907043457	2.3836924697457533E-4	0.0013280310052369018	"PBG1"	"AT1G56450"	"AT1G56450"	"Proteasome subunit beta type-4 [Source:UniProtKB/Swiss-Prot;Acc:Q7DLR9]"
0.8112549781799316	6.772041444958887E-5	5.533818706757696E-4	"NIR1"	"AT2G15620"	"AT2G15620"	"Ferredoxin--nitrite reductase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q39161]"
0.8111076354980469	5.680911424925325E-6	1.316446532773203E-4	""	"AT5G27470"	"AT5G27470"	""
0.8110063076019287	2.623185021917313E-5	3.0510434375340535E-4	"NHL8"	"AT1G32340"	"AT1G32340"	"NDR1/HIN1-like 8 [Source:TAIR;Acc:AT1G32340]"
0.8102961778640747	0.002305714658697345	0.007966956612585195	"ZAT9"	"AT3G60580"	"AT3G60580"	"Zinc finger protein ZAT9 [Source:UniProtKB/Swiss-Prot;Acc:Q9M202]"
0.8099527359008789	2.7165958042587527E-4	0.0014584359913857648	"ARO2"	"AT5G66200"	"AT5G66200"	"armadillo repeat only 2 [Source:TAIR;Acc:AT5G66200]"
0.8098456859588623	2.157768226131723E-5	2.700086766781352E-4	"CERK"	"AT5G51290"	"AT5G51290"	"Ceramide kinase [Source:UniProtKB/Swiss-Prot;Acc:Q6USK2]"
0.8098433017730713	1.7349026081272243E-4	0.0010563157246596656	""	"AT2G17110"	"AT2G17110"	""
0.8097996711730957	5.376377184955306E-6	1.2830553565988212E-4	"RBG5"	"AT1G74230"	"AT1G74230"	"Glycine-rich RNA-binding protein 5, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9C909]"
0.8097743988037109	9.294746149341239E-5	6.856958732222672E-4	""	"AT4G29735"	"AT4G29735"	""
0.8097736835479736	5.128798896200838E-4	0.002356481241177987	""	"AT1G70740"	"AT1G70740"	""
0.8092331886291504	8.903646565494488E-6	1.6821304280846948E-4	"HEN2"	"AT2G06990"	"AT2G06990"	"Protein HUA ENHANCER 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVW2]"
0.8091208934783936	1.770399821156931E-4	0.0010703017641584254	""	"AT4G21700"	"AT4G21700"	""
0.8089156150817871	8.319611606427947E-5	6.348395181154076E-4	""	"AT1G02330"	"AT1G02330"	""
0.8087050691246986	1.5633416494964696E-4	9.784980049994524E-4	""	"AT4G27980"	"AT4G27980"	""
0.8083138465881348	0.012128308099540991	0.03305943646633983	"NUDT8"	"AT5G47240"	"AT5G47240"	"Nudix hydrolase 8 [Source:UniProtKB/Swiss-Prot;Acc:Q8L7W2]"
0.8082525730133057	3.088849882979695E-6	9.973812466136859E-5	""	"AT5G23535"	"AT5G23535"	""
0.8081150054931641	5.049062627509338E-6	1.2489521776175473E-4	"EIF3G1"	"AT3G11400"	"AT3G11400"	"eukaryotic translation initiation factor 3G1 [Source:TAIR;Acc:AT3G11400]"
0.8081104755401611	4.986889011944008E-4	0.002307708686918625	"NFYA3"	"AT1G72830"	"AT1G72830"	"Nuclear transcription factor Y subunit A-3 [Source:UniProtKB/Swiss-Prot;Acc:Q93ZH2]"
0.8078727722167969	7.872441230075933E-5	6.106456217640137E-4	"RPS13B"	"AT4G00100"	"AT4G00100"	"40S ribosomal protein S13-2 [Source:UniProtKB/Swiss-Prot;Acc:P59224]"
0.8074464797973633	1.7633754106385565E-4	0.0010677310871482794	""	"AT5G55530"	"AT5G55530"	""
0.8069882392883301	5.856757500547333E-4	0.002619954991843689	"HRD1B"	"AT1G65040"	"AT1G65040"	"ERAD-associated E3 ubiquitin-protein ligase HRD1B [Source:UniProtKB/Swiss-Prot;Acc:Q6NPT7]"
0.8069062232971191	2.747955049235347E-4	0.0014707216867928471	""	"AT2G16710"	"AT2G16710"	""
0.8066697120666504	2.0805034061028384E-4	0.001203510178099771	"PDIL2-3"	"AT2G32920"	"AT2G32920"	"Protein disulfide-isomerase 2-3 [Source:UniProtKB/Swiss-Prot;Acc:O48773]"
0.8063554763793945	5.784449703875585E-6	1.3293463274637664E-4	""	"AT1G71080"	"AT1G71080"	""
0.8060836791992188	0.002797585554157467	0.009366416499667364	"DUR3"	"AT5G45380"	"AT5G45380"	"Urea-proton symporter DUR3 [Source:UniProtKB/Swiss-Prot;Acc:F4KD71]"
0.8060469627380371	8.438427996287962E-5	6.410834796242572E-4	"PUX2"	"AT2G01650"	"AT2G01650"	"Plant UBX domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZU93]"
0.8056938648223877	0.0010066251612430965	0.004031218633349802	"COL15"	"AT1G28050"	"AT1G28050"	"Zinc finger protein CONSTANS-LIKE 15 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7E8]"
0.8054261207580566	3.2893252932384565E-4	0.001681137833536581	""	"AT5G09876"	"AT5G09876"	""
0.80483078956604	8.138257718086447E-6	1.5980622388909527E-4	"ATARFB1B"	"AT5G17060"	"AT5G17060"	"ADP-ribosylation factor B1B [Source:TAIR;Acc:AT5G17060]"
0.8048005104064941	1.0431944900148678E-4	7.449601188309961E-4	"PUB14"	"AT3G54850"	"AT3G54850"	"U-box domain-containing protein 14 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ40]"
0.8043785095214844	3.5748520717651325E-4	0.0017981101220744078	""	"AT3G13235"	"AT3G13235"	""
0.8041393756866455	1.5457020827393925E-4	9.701908175386095E-4	""	"AT2G32960"	"AT2G32960"	""
0.8038511276245117	3.2126650481012305E-7	5.0465488610095586E-5	"FIP1"	"AT1G28200"	"AT1G28200"	"FRIGIDA interacting protein 1 [Source:TAIR;Acc:AT2G06005]"
0.8038458824157715	5.9348975977025774E-5	5.116910547173169E-4	"NUG2"	"AT1G52980"	"AT1G52980"	"Nuclear/nucleolar GTPase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C923]"
0.8036302328109741	2.610398614853686E-5	3.040416394364536E-4	"NOV"	"AT4G13750"	"AT4G13750"	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein [Source:TAIR;Acc:AT4G13750]"
0.8033709526062012	9.887511467261769E-5	7.168876079712009E-4	"CRWN1"	"AT1G67230"	"AT1G67230"	"Protein CROWDED NUCLEI 1 [Source:UniProtKB/Swiss-Prot;Acc:F4HRT5]"
0.8031527996063232	9.952988418476615E-5	7.197557141252089E-4	"TLP1"	"AT2G02710"	"AT2G02710"	"THAUMATIN-LIKE PROTEIN 1 [Source:TAIR;Acc:AT4G24180]"
0.8029098510742188	5.5650218331616225E-5	4.891670338866915E-4	"ATAPP1"	"AT4G36760"	"AT4G36760"	"aminopeptidase P1 [Source:TAIR;Acc:AT4G36760]"
0.8028202056884766	3.6950887736747547E-5	3.7753685704229953E-4	"TCP8"	"AT1G58100"	"AT1G58100"	"Transcription factor TCP8 [Source:UniProtKB/Swiss-Prot;Acc:Q9C518]"
0.8027777671813965	4.35865747146625E-4	0.002088305927594235	""	"AT4G26210"	"AT4G26210"	""
0.8026418685913086	1.1638953145404258E-4	8.010062071906406E-4	""	"AT4G38790"	"AT4G38790"	""
0.8018691539764404	9.340848643310259E-4	0.0037903689642112487	""	"AT1G33610"	"AT1G33610"	""
0.8016500473022461	3.3494155899186445E-5	3.5477614654437056E-4	"ACD11"	"AT2G34690"	"AT2G34690"	"Accelerated cell death 11 [Source:UniProtKB/Swiss-Prot;Acc:O64587]"
0.8016090393066406	0.01139124382859267	0.03130642623506751	""	"AT4G05070"	"AT4G05070"	""
0.8014810681343079	2.8347969154253775E-4	0.001502528035831396	""	"AT1G32950"	"AT1G32950"	""
0.8011975288391113	4.4385672915035724E-4	0.002120521546304997	"RTNLB5"	"AT2G46170"	"AT2G46170"	"Reticulon-like protein B5 [Source:UniProtKB/Swiss-Prot;Acc:O82352]"
0.8009851723909378	0.0039106356784564264	0.01245832817525846	"CXE17"	"AT5G16080"	"AT5G16080"	"Probable carboxylesterase 17 [Source:UniProtKB/Swiss-Prot;Acc:Q9LFR7]"
0.8009495735168457	8.271917104812081E-5	6.327492626429622E-4	"SGT1B"	"AT4G11260"	"AT4G11260"	"Protein SGT1 homolog B [Source:UniProtKB/Swiss-Prot;Acc:Q9SUT5]"
0.8007113933563232	4.518885012551741E-4	0.002146889154166833	""	"AT1G80620"	"AT1G80620"	""
0.8006398677825928	0.0016141505959262198	0.005908209612044093	""	"AT3G42660"	"AT3G42660"	""
0.8006076812744141	3.667786344092992E-4	0.0018357110895796148	"RPL34C"	"AT3G28900"	"AT3G28900"	"60S ribosomal protein L34-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LJW6]"
0.8004117012023926	0.0030962462862055085	0.010206372044240396	""	"AT1G80245"	"AT1G80245"	""
0.800323486328125	3.0861269150543963E-6	9.973812466136859E-5	""	"AT5G67220"	"AT5G67220"	""
0.8001785278320312	6.083179588756722E-6	1.3626840550385677E-4	""	"AT1G80890"	"AT1G80890"	""
0.8000583648681641	1.6563640908459794E-4	0.001021940762808009	""	"AT1G52600"	"AT1G52600"	""
0.7998344376683235	7.073448721936273E-4	0.003032401026129968	""	"AT2G21510"	"AT2G21510"	""
0.7996606826782227	0.001449182760941336	0.0054053186862377586	"RAV1"	"AT1G13260"	"AT1G13260"	"AP2/ERF and B3 domain-containing transcription factor RAV1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZWM9]"
0.7988064289093018	1.461850373753657E-6	7.3473966824424E-5	"LIG1"	"AT1G08130"	"AT1G08130"	"DNA ligase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q42572]"
0.7987098693847656	0.010407838856104705	0.028916159263129654	"RTFL17"	"AT1G13245"	"AT1G13245"	"ROTUNDIFOLIA like 17 [Source:TAIR;Acc:AT1G13245]"
0.7984890937805176	2.0429003757034787E-5	2.617284475954134E-4	"ITN1"	"AT3G12360"	"AT3G12360"	"Ankyrin repeat-containing protein At3g12360 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7A2]"
0.7979989051818848	1.9791461395758177E-6	8.358819620923317E-5	""	"AT5G26710"	"AT5G26710"	""
0.7978630065917969	3.7497321222998957E-4	0.0018649067584149785	"RPS4B"	"AT5G07090"	"AT5G07090"	"40S ribosomal protein S4-2 [Source:UniProtKB/Swiss-Prot;Acc:P49204]"
0.7978224754333496	4.6629027614124715E-5	4.3669612446452E-4	""	"AT5G53570"	"AT5G53570"	""
0.7976317405700684	8.745329593870626E-5	6.5679652480629E-4	""	"AT1G75000"	"AT1G75000"	""
0.7975523471832275	6.533474455280319E-4	0.0028463193786548054	"SUGTL4"	"AT1G08890"	"AT1G08890"	"Sugar transporter ERD6-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SCW7]"
0.797339677810669	4.9843433293168935E-6	1.2421037862850253E-4	""	"AT2G42710"	"AT2G42710"	""
0.7969374656677246	9.143667034243123E-6	1.7003036639625199E-4	""	"AT3G57000"	"AT3G57000"	""
